CHEM_ID,CHEMICAL_NAME,SUPER_PATHWAY,SUB_PATHWAY,Est,SE,P,adjP_Bonf
100002417,"2,3-dihydroxyisovalerate",Xenobiotics,Food Component/Plant,-0.106711711,0.0376304,0.004571326,1
100002458,3-methylglutaconate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.33879506,0.033842682,1.37E-23,1.46E-20
100002462,5-(galactosylhydroxy)-lysine,Amino Acid,Lysine Metabolism,0.079353696,0.039543337,0.044776005,1
100002466,cysteinylglycine disulfide*,Amino Acid,Glutathione Metabolism,0.283016066,0.038019774,9.77E-14,1.05E-10
100002488,isoursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,0.214339093,0.035585353,1.71E-09,1.83E-06
100002500,formiminoglutamate,Amino Acid,Histidine Metabolism,0.373687979,0.046192905,5.98E-16,6.42E-13
100002514,hydantoin-5-propionate,Amino Acid,Histidine Metabolism,0.232755455,0.040206756,7.08E-09,7.60E-06
100002528,sulfate*,Xenobiotics,Chemical,0.094535936,0.035141482,0.007141944,1
100002537,4-hydroxy-2-oxoglutaric acid,Lipid,"Fatty Acid, Dicarboxylate",-0.003497056,0.035033788,0.920487604,1
100002544,4-hydroxyglutamate,Amino Acid,Glutamate Metabolism,0.405527161,0.041762591,2.73E-22,2.92E-19
100002749,S-methylcysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",-0.367906305,0.038886788,3.05E-21,3.27E-18
100002761,androsterone glucuronide,Lipid,Androgenic Steroids,-0.057599131,0.036531003,0.114860171,1
100002769,argininate*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.249425599,0.037696682,3.67E-11,3.94E-08
100002784,2-oxoarginine*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.285424256,0.037989551,5.77E-14,6.19E-11
100002796,cis-4-decenoate (10:1n6)*,Lipid,Medium Chain Fatty Acid,-0.043273489,0.0368803,0.240655603,1
100002825,4-oxo-retinoic acid,Cofactors and Vitamins,Vitamin A Metabolism,-0.140133869,0.037418836,0.000180387,0.193555739
100002871,1-adrenoyl-GPC (22:4)*,Lipid,Lysophospholipid,-0.064948692,0.03485866,0.062433985,1
100002873,1-lignoceroyl-GPC (24:0),Lipid,Lysophospholipid,-0.523057261,0.034293539,1.59E-52,1.70E-49
100002875,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,Lipid,Lysoplasmalogen,-0.874220607,0.039945602,3.59E-106,3.85E-103
100002876,1-(1-enyl-oleoyl)-GPC (P-18:1)*,Lipid,Lysoplasmalogen,-0.612407318,0.034239955,1.52E-71,1.63E-68
100002877,1-(1-enyl-stearoyl)-GPC (P-18:0)*,Lipid,Lysoplasmalogen,-0.43491456,0.03529325,6.82E-35,7.32E-32
100002910,1-methyl-5-imidazoleacetate,Amino Acid,Histidine Metabolism,0.041102747,0.036514505,0.260311449,1
100002911,glycoursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,-0.041667674,0.035725931,0.243487285,1
100002927,S-methylcysteine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",-0.262545562,0.039329905,2.46E-11,2.64E-08
100002945,(14 or 15)-methylpalmitate (a17:0 or i17:0),Lipid,"Fatty Acid, Branched",-0.06362263,0.036775196,0.08362279,1
100002951,eicosanedioate (C20-DC),Lipid,"Fatty Acid, Dicarboxylate",-0.123384514,0.036755874,0.000788316,0.845862561
100002952,docosadioate (C22-DC),Lipid,"Fatty Acid, Dicarboxylate",0.031656609,0.035430097,0.371592222,1
100002953,16-hydroxypalmitate,Lipid,"Fatty Acid, Monohydroxy",0.114079039,0.035716114,0.00140292,1
100002989,oleoyl-linoleoyl-glycerol (18:1/18:2) [1],Lipid,Diacylglycerol,0.17989943,0.038099228,2.34E-06,0.002507507
100002990,oleoyl-linoleoyl-glycerol (18:1/18:2) [2],Lipid,Diacylglycerol,0.21522429,0.039771437,6.25E-08,6.71E-05
100003000,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,Lipid,Lysoplasmalogen,-0.161895247,0.036429763,8.83E-06,0.009473096
100003001,1-(1-enyl-stearoyl)-GPE (P-18:0)*,Lipid,Lysoplasmalogen,-0.209102084,0.037689462,2.89E-08,3.10E-05
100003008,2-stearoyl-GPI (18:0)*,Lipid,Lysophospholipid,-0.25834453,0.031894697,5.50E-16,5.90E-13
100003119,N-oleoyltaurine,Lipid,Endocannabinoid,-0.060111559,0.033719824,0.074638878,1
100003151,linoleoylcarnitine (C18:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",-0.421439201,0.037798019,7.18E-29,7.70E-26
100003157,aspartylisoleucine*,Peptide,Dipeptide,0.380437554,0.035451488,7.26E-27,7.79E-24
100003158,aspartylleucine,Peptide,Dipeptide,0.069237088,0.037214054,0.062813524,1
100003163,isoleucylalanine,Peptide,Dipeptide,-0.113103906,0.035317851,0.001362606,1
100003169,isoleucylglycine,Peptide,Dipeptide,-0.312236972,0.032426023,6.02E-22,6.46E-19
100003240,N-stearoyltaurine,Lipid,Endocannabinoid,-0.038319353,0.034153322,0.261870828,1
100003258,2-O-methylascorbic acid,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,0.124724263,0.036784605,0.000697233,0.748131322
100003260,carboxyethyl-GABA,Amino Acid,Glutamate Metabolism,0.058499999,0.041408664,0.157729895,1
100003271,beta-citrylglutamate,Amino Acid,Glutamate Metabolism,0.367330876,0.035486496,4.13E-25,4.43E-22
100003397,trimethylamine N-oxide,Lipid,Phospholipid Metabolism,0.184122557,0.037849265,1.15E-06,0.001230439
100003415,N6-methyllysine,Amino Acid,Lysine Metabolism,0.116925993,0.033866203,0.00055524,0.595772002
100003434,imidazole propionate,Amino Acid,Histidine Metabolism,0.33656747,0.036319264,1.92E-20,2.06E-17
100003470,pregnanediol-3-glucuronide,Lipid,Progestin Steroids,-0.104729369,0.040416625,0.009562945,1
100003473,alliin,Xenobiotics,Food Component/Plant,-0.060667198,0.035558117,0.087981639,1
100003594,phenylalanyltryptophan,Peptide,Dipeptide,0.134812092,0.036865127,0.000255284,0.273919365
100003641,valylglycine,Peptide,Dipeptide,-0.101781428,0.036196376,0.004924626,1
100003674,prolylglycine,Peptide,Dipeptide,0.273184163,0.044125107,5.97E-10,6.41E-07
100003686,N-palmitoylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),-0.19092162,0.035348629,6.62E-08,7.11E-05
100003695,mannonate*,Xenobiotics,Food Component/Plant,1.318301007,0.045466716,7.64E-185,8.20E-182
100003892,lanthionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.099170455,0.039465109,0.011975546,1
100003901,2-stearoyl-GPE (18:0)*,Lipid,Lysophospholipid,-0.023567282,0.034091065,0.489374667,1
100003926,(R)-3-hydroxybutyrylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",0.656658558,0.044298214,1.03E-49,1.11E-46
100004046,N-acetylcarnosine,Amino Acid,Histidine Metabolism,-0.047301992,0.048712269,0.33152396,1
100004054,margaroylcarnitine (C17)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",-0.175156848,0.035171428,6.36E-07,0.000681945
100004059,histidine betaine (hercynine)*,Xenobiotics,Food Component/Plant,-0.14751265,0.036109089,4.40E-05,0.04725483
100004083,glycohyocholate,Lipid,Secondary Bile Acid Metabolism,-0.528470874,0.035325413,1.34E-50,1.44E-47
100004088,retinal,Cofactors and Vitamins,Vitamin A Metabolism,0.049018393,0.036548602,0.179860782,1
100004089,2-hydroxydecanoate,Lipid,"Fatty Acid, Monohydroxy",-0.197880372,0.036591634,6.38E-08,6.85E-05
100004111,4-methylcatechol sulfate,Xenobiotics,Benzoate Metabolism,-0.006355706,0.035195687,0.85669572,1
100004112,3-methyl catechol sulfate (1),Xenobiotics,Benzoate Metabolism,-0.025562161,0.037019984,0.489882154,1
100004182,3beta-hydroxy-5-cholenoate,Lipid,Secondary Bile Acid Metabolism,-0.196085601,0.035609512,3.66E-08,3.93E-05
100004208,guaiacol sulfate,Xenobiotics,Benzoate Metabolism,-0.026386097,0.037957,0.486956538,1
100004227,2-aminooctanoate,Lipid,"Fatty Acid, Amino",-0.286842297,0.034815134,1.74E-16,1.86E-13
100004284,dimethyl sulfone,Xenobiotics,Chemical,0.035539315,0.034790531,0.307006894,1
100004295,2-piperidinone,Xenobiotics,Food Component/Plant,0.098279703,0.035102946,0.005114116,1
100004318,indolin-2-one,Xenobiotics,Food Component/Plant,0.165274719,0.036595505,6.29E-06,0.006753696
100004322,2-aminophenol sulfate,Xenobiotics,Food Component/Plant,-0.088049334,0.035714683,0.013687799,1
100004328,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",Lipid,Sphingomyelins,-0.230145567,0.036465969,2.77E-10,2.97E-07
100004329,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",Lipid,Sphingomyelins,-0.576747782,0.037422975,1.37E-53,1.47E-50
100004509,S-allylcysteine,Xenobiotics,Food Component/Plant,-0.097652173,0.034894277,0.005133812,1
100004523,N-delta-acetylornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.110949102,0.036106272,0.002120261,1
100004541,acisoga,Amino Acid,Polyamine Metabolism,0.308439661,0.037504587,1.97E-16,2.11E-13
100004542,2-aminoheptanoate,Lipid,"Fatty Acid, Amino",0.357289065,0.040908202,2.46E-18,2.64E-15
100004552,1-eicosapentaenoyl-GPE (20:5)*,Lipid,Lysophospholipid,0.019162261,0.036168843,0.596250447,1
100004561,N-formylanthranilic acid,Amino Acid,Tryptophan Metabolism,-0.026148177,0.035569569,0.462261702,1
100004575,"N2,N5-diacetylornithine",Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.064230242,0.039120548,0.100620194,1
100004634,3-methoxytyramine sulfate,Amino Acid,Tyrosine Metabolism,0.008108576,0.03768932,0.829656184,1
100004635,methionine sulfone,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.082982349,0.036649662,0.023561507,1
100005350,1-linolenoyl-GPC (18:3)*,Lipid,Lysophospholipid,-0.123775869,0.035314812,0.000456731,0.490072412
100005351,1-eicosapentaenoyl-GPC (20:5)*,Lipid,Lysophospholipid,-0.040869089,0.036160185,0.258382087,1
100005352,1-eicosenoyl-GPC (20:1)*,Lipid,Lysophospholipid,-0.699583679,0.04276319,3.72E-60,3.99E-57
100005353,1-nonadecanoyl-GPC (19:0),Lipid,Lysophospholipid,-0.670877978,0.037432373,7.89E-72,8.46E-69
100005367,N-acetylalliin,Xenobiotics,Food Component/Plant,-0.048887368,0.03664459,0.18217269,1
100005371,1-dihomo-linolenoyl-GPE (20:3n3 or 6)*,Lipid,Lysophospholipid,0.187418962,0.0410503,4.98E-06,0.005344445
100005372,1-(1-enyl-oleoyl)-GPE (P-18:1)*,Lipid,Lysoplasmalogen,-0.219750792,0.035070605,3.71E-10,3.98E-07
100005373,fructosyllysine,Amino Acid,Lysine Metabolism,1.365888037,0.046339888,5.95E-191,6.38E-188
100005376,1-eicosenoyl-GPE (20:1)*,Lipid,Lysophospholipid,-0.030328548,0.034729141,0.382506034,1
100005384,O-sulfo-tyrosine,Xenobiotics,Chemical,-0.053055801,0.036080122,0.141426521,1
100005403,etiocholanolone glucuronide,Lipid,Androgenic Steroids,-0.078521453,0.033648447,0.019617551,1
100005418,17alpha-hydroxypregnanolone glucuronide,Lipid,Pregnenolone Steroids,0.047405892,0.042884088,0.26896791,1
100005466,N-acetyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.041252081,0.03641272,0.257254974,1
100005673,1-docosapentaenoyl-GPC (22:5n6)*,Lipid,Lysophospholipid,-0.102611174,0.035925485,0.004287148,1
100005714,1-linolenoyl-GPE (18:3)*,Lipid,Lysophospholipid,0.042092658,0.037450767,0.261035719,1
100005717,1-palmitoyl-GPG (16:0)*,Lipid,Lysophospholipid,0.178180721,0.0372767,1.75E-06,0.001881396
100005834,9-hydroxystearate,Lipid,"Fatty Acid, Monohydroxy",-0.22236308,0.036164798,7.82E-10,8.39E-07
100005850,3-methylglutarylcarnitine (2),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",-0.07959067,0.03606148,0.02730828,1
100005864,methyl glucopyranoside (alpha + beta),Xenobiotics,Food Component/Plant,-1.098765754,0.042543836,4.45E-147,4.77E-144
100005946,2-keto-3-deoxy-gluconate,Xenobiotics,Food Component/Plant,0.862062994,0.046875569,1.57E-75,1.68E-72
100005972,alpha-CEHC sulfate,Cofactors and Vitamins,Tocopherol Metabolism,0.254254169,0.038291968,3.14E-11,3.37E-08
100005985,"sphingomyelin (d18:2/14:0, d18:1/14:1)*",Lipid,Sphingomyelins,-0.741353934,0.04507083,8.58E-61,9.20E-58
100005986,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Lipid,Sphingomyelins,-0.486229489,0.035933192,1.02E-41,1.09E-38
100005996,octadecenedioylcarnitine (C18:1-DC)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",0.020657602,0.036755525,0.574097541,1
100005998,octadecanedioylcarnitine (C18-DC)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",0.145420018,0.037499775,0.000105366,0.113057907
100006005,"5alpha-androstan-3alpha,17beta-diol monosulfate (2)",Lipid,Androgenic Steroids,0.226123497,0.061110327,0.000215387,0.231110283
100006051,myristoleoylcarnitine (C14:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.206184739,0.037139692,2.83E-08,3.04E-05
100006056,N-formylphenylalanine,Amino Acid,Tyrosine Metabolism,-0.085957748,0.03556253,0.015645254,1
100006065,cyclo(pro-val),Peptide,Dipeptide,0.061719234,0.034666974,0.075019232,1
100006082,4-hydroxychlorothalonil,Xenobiotics,Chemical,-0.273140194,0.036135738,4.07E-14,4.37E-11
100006092,tyramine O-sulfate,Amino Acid,Tyrosine Metabolism,0.306828554,0.034873655,1.39E-18,1.49E-15
100006098,3-hydroxypyridine sulfate,Xenobiotics,Chemical,0.004986437,0.037869949,0.895243219,1
100006105,4-methylguaiacol sulfate,Xenobiotics,Benzoate Metabolism,-0.027052938,0.035219497,0.442413558,1
100006108,phenylacetylcarnitine,Peptide,Acetylated Peptides,0.276294676,0.039261949,1.96E-12,2.10E-09
100006115,arabonate/xylonate,Carbohydrate,Pentose Metabolism,0.187240131,0.038041496,8.57E-07,0.000919191
100006116,methyl-4-hydroxybenzoate sulfate,Xenobiotics,Benzoate Metabolism,-0.17736011,0.036606269,1.27E-06,0.001358032
100006121,1-dihomo-linolenylglycerol (20:3),Lipid,Monoacylglycerol,0.079846028,0.038791736,0.039558875,1
100006129,vanillactate,Amino Acid,Tyrosine Metabolism,-0.180345359,0.03856114,2.91E-06,0.00312554
100006171,eugenol sulfate,Xenobiotics,Food Component/Plant,-0.014390386,0.036668316,0.694727648,1
100006191,p-cresol glucuronide*,Amino Acid,Tyrosine Metabolism,0.24194556,0.036716508,4.41E-11,4.73E-08
100006260,6-hydroxyindole sulfate,Xenobiotics,Chemical,0.265697736,0.036835348,5.47E-13,5.87E-10
100006290,"sphingomyelin (d18:1/20:0, d16:1/22:0)*",Lipid,Sphingomyelins,-0.052874653,0.03503586,0.131258375,1
100006292,"sphingomyelin (d18:1/20:1, d18:2/20:0)*",Lipid,Sphingomyelins,-0.607249761,0.036706356,1.78E-61,1.92E-58
100006293,"sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*",Lipid,Sphingomyelins,-0.514793612,0.035733875,4.72E-47,5.07E-44
100006294,behenoyl sphingomyelin (d18:1/22:0)*,Lipid,Sphingomyelins,-0.075571042,0.034907956,0.030397958,1
100006295,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",Lipid,Sphingomyelins,-0.51212367,0.036470522,8.61E-45,9.24E-42
100006296,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",Lipid,Sphingomyelins,-0.787693423,0.040761156,3.33E-83,3.58E-80
100006298,lignoceroyl sphingomyelin (d18:1/24:0),Lipid,Sphingomyelins,-0.208490742,0.03334621,4.04E-10,4.34E-07
100006314,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",Lipid,Sphingomyelins,-0.538810174,0.037664628,2.02E-46,2.17E-43
100006361,dopamine 3-O-sulfate,Amino Acid,Tyrosine Metabolism,0.106596088,0.034864241,0.0022322,1
100006367,3-hydroxyhexanoate,Lipid,"Fatty Acid, Monohydroxy",0.23426416,0.036677043,1.69E-10,1.81E-07
100006370,3beta-hydroxy-5-cholestenoate,Lipid,Sterol,-0.383851979,0.035634477,4.67E-27,5.01E-24
100006374,"1,2,3-benzenetriol sulfate (2)",Xenobiotics,Chemical,0.01970907,0.037227642,0.596513905,1
100006375,3-methoxycatechol sulfate (1),Xenobiotics,Benzoate Metabolism,-0.012740627,0.036314902,0.725710311,1
100006378,N-acetylkynurenine (2),Amino Acid,Tryptophan Metabolism,0.039364294,0.039764028,0.322199864,1
100006379,C-glycosyltryptophan,Amino Acid,Tryptophan Metabolism,0.082938415,0.036244498,0.022119848,1
100006430,arabitol/xylitol,Carbohydrate,Pentose Metabolism,0.094414547,0.037061295,0.010849032,1
100006435,N-acetylglucosamine/N-acetylgalactosamine,Carbohydrate,Aminosugar Metabolism,0.317337922,0.045998041,5.24E-12,5.62E-09
100006438,citraconate/glutaconate,Energy,TCA Cycle,0.02411125,0.036408269,0.50781323,1
100006614,adipoylcarnitine (C6-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",0.148815608,0.037484047,7.18E-05,0.07708532
100006620,nonanoylcarnitine (C9),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",-0.142941678,0.033318572,1.79E-05,0.019158661
100006641,glycochenodeoxycholate 3-sulfate,Lipid,Primary Bile Acid Metabolism,-0.079264319,0.032395014,0.014412833,1
100006642,glycodeoxycholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,-0.016357527,0.034006167,0.630504777,1
100006679,phenol glucuronide,Amino Acid,Tyrosine Metabolism,0.153717254,0.03621293,2.19E-05,0.023474244
100006726,linoleoyl ethanolamide,Lipid,Endocannabinoid,-0.085903362,0.034550043,0.012906241,1
100008903,"1,2-dilinoleoyl-GPC (18:2/18:2)",Lipid,Phosphatidylcholine (PC),-0.50752401,0.034448504,3.97E-49,4.26E-46
100008904,1-stearoyl-2-oleoyl-GPC (18:0/18:1),Lipid,Phosphatidylcholine (PC),0.080042087,0.034866468,0.021694456,1
100008914,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Lipid,Phosphatidylcholine (PC),0.340472558,0.037488869,1.07E-19,1.14E-16
100008915,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),Lipid,Phosphatidylcholine (PC),-0.002862774,0.035739667,0.936157137,1
100008916,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),Lipid,Phosphatidylcholine (PC),-0.098337353,0.034666075,0.004558202,1
100008917,1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1),Lipid,Plasmalogen,-0.627654441,0.040491022,3.41E-54,3.66E-51
100008918,1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4),Lipid,Plasmalogen,-0.170106009,0.036323069,2.83E-06,0.003031372
100008919,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),Lipid,Plasmalogen,0.287452989,0.037167577,1.04E-14,1.12E-11
100008920,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",Lipid,Sphingomyelins,-0.355414729,0.036808786,4.65E-22,4.99E-19
100008921,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),Lipid,Phosphatidylcholine (PC),-0.432739202,0.035873122,1.66E-33,1.78E-30
100008928,2-hydroxybutyrate/2-hydroxyisobutyrate,Amino Acid,Glutathione Metabolism,0.839806587,0.040026529,9.73E-98,1.04E-94
100008930,oleate/vaccenate (18:1),Lipid,Long Chain Monounsaturated Fatty Acid,0.203858776,0.039780051,2.98E-07,0.000319854
100008934,2-hydroxylaurate,Lipid,"Fatty Acid, Monohydroxy",0.122639983,0.03760683,0.001109773,1
100008939,isoleucylleucine/leucylisoleucine,Peptide,Dipeptide,-0.272661131,0.032769634,8.76E-17,9.40E-14
100008952,1-palmitoleoylglycerol (16:1)*,Lipid,Monoacylglycerol,0.206877627,0.038764163,9.46E-08,0.000101492
100008954,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,Lipid,Dihydrosphingomyelins,-0.480256723,0.036345959,7.34E-40,7.87E-37
100008955,tricosanoyl sphingomyelin (d18:1/23:0)*,Lipid,Sphingomyelins,-0.201837958,0.034957414,7.75E-09,8.31E-06
100008956,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",Lipid,Sphingomyelins,-0.699342242,0.039644261,1.21E-69,1.29E-66
100008957,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",Lipid,Sphingomyelins,-0.835852829,0.039791576,5.81E-98,6.23E-95
100008976,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,Lipid,Phosphatidylethanolamine (PE),0.362523591,0.03686995,8.16E-23,8.75E-20
100008977,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),Lipid,Phosphatidylethanolamine (PE),0.539762362,0.037398074,3.21E-47,3.45E-44
100008980,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,Lipid,Phosphatidylcholine (PC),-0.432465682,0.034941059,3.48E-35,3.73E-32
100008984,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,Lipid,Phosphatidylcholine (PC),0.285982721,0.036082461,2.27E-15,2.43E-12
100008985,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*,Lipid,Phosphatidylcholine (PC),0.320154838,0.046680851,6.96E-12,7.47E-09
100008989,1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5)*,Lipid,Phosphatidylcholine (PC),0.144774493,0.036156406,6.22E-05,0.066793673
100008990,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,Lipid,Phosphatidylethanolamine (PE),0.589209014,0.037856635,1.27E-54,1.37E-51
100008991,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*,Lipid,Phosphatidylethanolamine (PE),0.54678011,0.039852138,7.68E-43,8.24E-40
100008992,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*,Lipid,Phosphatidylethanolamine (PE),0.603009562,0.040762832,1.62E-49,1.74E-46
100008993,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,Lipid,Phosphatidylinositol (PI),0.037252185,0.035221026,0.290206402,1
100008994,1-stearoyl-2-linoleoyl-GPI (18:0/18:2),Lipid,Phosphatidylinositol (PI),-0.290983592,0.033835369,7.97E-18,8.55E-15
100008998,gamma-tocopherol/beta-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,0.188097515,0.035959278,1.69E-07,0.000181052
100008999,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,Lipid,Plasmalogen,0.057190458,0.037621458,0.128471953,1
100009000,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*,Lipid,Plasmalogen,0.070083276,0.038437488,0.068257166,1
100009002,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,Lipid,Plasmalogen,0.068513369,0.038256982,0.073313791,1
100009004,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*,Lipid,Plasmalogen,0.069520323,0.038716116,0.072551314,1
100009005,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,Lipid,Plasmalogen,0.206490097,0.036613408,1.70E-08,1.83E-05
100009007,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,Lipid,Plasmalogen,-0.843654801,0.042216595,7.60E-89,8.15E-86
100009008,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*,Lipid,Plasmalogen,-0.358817535,0.03449419,2.42E-25,2.60E-22
100009009,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*,Lipid,Plasmalogen,-0.841785047,0.039946129,1.41E-98,1.51E-95
100009014,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,Lipid,Plasmalogen,-0.263631379,0.0363788,4.27E-13,4.58E-10
100009015,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*,Lipid,Plasmalogen,-0.303385066,0.037896805,1.19E-15,1.28E-12
100009019,1-stearyl-2-arachidonoyl-GPC (O-18:0/20:4)*,Lipid,Plasmalogen,-0.232788042,0.037939274,8.47E-10,9.09E-07
100009020,1-palmityl-2-oleoyl-GPC (O-16:0/18:1)*,Lipid,Plasmalogen,-0.657169961,0.039954403,8.67E-61,9.30E-58
100009021,1-palmityl-2-arachidonoyl-GPC (O-16:0/20:4)*,Lipid,Plasmalogen,-0.153935478,0.036149398,2.06E-05,0.022101087
100009025,"sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",Lipid,Sphingomyelins,-0.238920994,0.036630221,6.91E-11,7.42E-08
100009026,behenoyl dihydrosphingomyelin (d18:0/22:0)*,Lipid,Dihydrosphingomyelins,0.294060729,0.037131719,2.39E-15,2.56E-12
100009027,"sphingomyelin (d18:0/18:0, d19:0/17:0)*",Lipid,Dihydrosphingomyelins,0.34080822,0.036602413,1.27E-20,1.36E-17
100009028,N-palmitoyl-sphinganine (d18:0/16:0),Lipid,Dihydroceramides,0.139671475,0.03727135,0.000178661,0.191703688
100009030,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Lactosylceramides (LCER),-0.585802964,0.037279481,1.22E-55,1.31E-52
100009035,1-pentadecanoyl-2-linoleoyl-GPC (15:0/18:2)*,Lipid,Phosphatidylcholine (PC),-0.345454143,0.034851001,3.68E-23,3.95E-20
100009036,1-margaroyl-2-oleoyl-GPC (17:0/18:1)*,Lipid,Phosphatidylcholine (PC),-0.080188774,0.03631309,0.027226097,1
100009037,1-margaroyl-2-linoleoyl-GPC (17:0/18:2)*,Lipid,Phosphatidylcholine (PC),-0.391402661,0.036376364,5.33E-27,5.72E-24
100009038,myristoyl dihydrosphingomyelin (d18:0/14:0)*,Lipid,Dihydrosphingomyelins,-0.233178743,0.037512782,5.10E-10,5.47E-07
100009042,5-hydroxyindole sulfate,Amino Acid,Tryptophan Metabolism,0.108170084,0.035817618,0.002527543,1
100009051,1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*,Lipid,Phosphatidylcholine (PC),0.238701275,0.041064783,6.14E-09,6.59E-06
100009066,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,Lipid,Phosphatidylinositol (PI),-0.034639836,0.035084763,0.32348651,1
100009067,1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*,Lipid,Phosphatidylinositol (PI),-0.061452113,0.038078966,0.106569231,1
100009069,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*,Lipid,Plasmalogen,-0.045502709,0.037177783,0.220981623,1
100009078,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,Lipid,Phosphatidylethanolamine (PE),0.348835181,0.046575089,6.90E-14,7.40E-11
100009082,1-linoleoyl-GPA (18:2)*,Lipid,Lysophospholipid,-0.300439525,0.037816593,1.95E-15,2.09E-12
