CHEM_ID,CHEMICAL_NAME,SUPER_PATHWAY,SUB_PATHWAY,Est,SE,P,adjP_Bonf
100002488,isoursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,0.12650256,0.026270943,1.47E-06,0.001577058
100002500,formiminoglutamate,Amino Acid,Histidine Metabolism,0.261749608,0.031064365,3.58E-17,3.84E-14
100002514,hydantoin-5-propionate,Amino Acid,Histidine Metabolism,0.203007384,0.028887569,2.10E-12,2.26E-09
100002528,sulfate*,Xenobiotics,Chemical,0.129308065,0.026604636,1.17E-06,0.001257272
100002537,4-hydroxy-2-oxoglutaric acid,Lipid,"Fatty Acid, Dicarboxylate",-0.01161378,0.025639698,0.65057692,1
100002544,4-hydroxyglutamate,Amino Acid,Glutamate Metabolism,0.349147845,0.029857709,1.37E-31,1.47E-28
100002749,S-methylcysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",-0.21114952,0.027428253,1.38E-14,1.48E-11
100002761,androsterone glucuronide,Lipid,Androgenic Steroids,0.084853815,0.029617217,0.004169875,1
100002769,argininate*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.207230286,0.028690489,5.09E-13,5.46E-10
100002784,2-oxoarginine*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.198270825,0.028490228,3.42E-12,3.67E-09
100002796,cis-4-decenoate (10:1n6)*,Lipid,Medium Chain Fatty Acid,0.0598272,0.02719923,0.027835878,1
100002825,4-oxo-retinoic acid,Cofactors and Vitamins,Vitamin A Metabolism,-0.081687922,0.028372775,0.003988179,1
100002871,1-adrenoyl-GPC (22:4)*,Lipid,Lysophospholipid,0.015335816,0.026436518,0.561847396,1
100002873,1-lignoceroyl-GPC (24:0),Lipid,Lysophospholipid,-0.329872336,0.027462271,3.08E-33,3.30E-30
100002875,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,Lipid,Lysoplasmalogen,-0.306989567,0.027117152,1.03E-29,1.11E-26
100002876,1-(1-enyl-oleoyl)-GPC (P-18:1)*,Lipid,Lysoplasmalogen,-0.257417656,0.026665148,4.74E-22,5.09E-19
100002877,1-(1-enyl-stearoyl)-GPC (P-18:0)*,Lipid,Lysoplasmalogen,-0.279666333,0.026804132,1.74E-25,1.87E-22
100002910,1-methyl-5-imidazoleacetate,Amino Acid,Histidine Metabolism,0.068009305,0.027474372,0.013309728,1
100002911,glycoursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,0.069259403,0.026393128,0.008686671,1
100002927,S-methylcysteine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",-0.180731521,0.028057704,1.18E-10,1.27E-07
100002945,(14 or 15)-methylpalmitate (a17:0 or i17:0),Lipid,"Fatty Acid, Branched",-0.055866091,0.02687289,0.037626408,1
100002951,eicosanedioate (C20-DC),Lipid,"Fatty Acid, Dicarboxylate",-0.029510769,0.027235759,0.278573133,1
100002952,docosadioate (C22-DC),Lipid,"Fatty Acid, Dicarboxylate",-0.018851101,0.026514355,0.477098379,1
100002953,16-hydroxypalmitate,Lipid,"Fatty Acid, Monohydroxy",0.117715199,0.026588402,9.54E-06,0.010237906
100002989,oleoyl-linoleoyl-glycerol (18:1/18:2) [1],Lipid,Diacylglycerol,0.150063766,0.027410949,4.39E-08,4.71E-05
100002990,oleoyl-linoleoyl-glycerol (18:1/18:2) [2],Lipid,Diacylglycerol,0.167311321,0.028055938,2.47E-09,2.65E-06
100003000,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,Lipid,Lysoplasmalogen,0.001602843,0.027108443,0.952850905,1
100003001,1-(1-enyl-stearoyl)-GPE (P-18:0)*,Lipid,Lysoplasmalogen,-0.130356772,0.027924688,3.04E-06,0.003261025
100003008,2-stearoyl-GPI (18:0)*,Lipid,Lysophospholipid,-0.123312566,0.026011663,2.13E-06,0.002285688
100003119,N-oleoyltaurine,Lipid,Endocannabinoid,0.037745413,0.026098158,0.148096873,1
100003151,linoleoylcarnitine (C18:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",-0.055038962,0.027611895,0.046227925,1
100003157,aspartylisoleucine*,Peptide,Dipeptide,0.152254542,0.026857287,1.44E-08,1.54E-05
100003158,aspartylleucine,Peptide,Dipeptide,0.088523128,0.027431588,0.001250732,1
100003163,isoleucylalanine,Peptide,Dipeptide,-0.004013702,0.027008218,0.881861069,1
100003169,isoleucylglycine,Peptide,Dipeptide,-0.036419436,0.026044746,0.162010691,1
100003240,N-stearoyltaurine,Lipid,Endocannabinoid,0.032493793,0.026213435,0.21512877,1
100003258,2-O-methylascorbic acid,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,0.14859184,0.027908709,1.01E-07,0.000108794
100003260,carboxyethyl-GABA,Amino Acid,Glutamate Metabolism,0.030053465,0.029249089,0.304184662,1
100003271,beta-citrylglutamate,Amino Acid,Glutamate Metabolism,0.203255538,0.026308083,1.11E-14,1.19E-11
100003397,trimethylamine N-oxide,Lipid,Phospholipid Metabolism,0.0660742,0.026766777,0.013567482,1
100003415,N6-methyllysine,Amino Acid,Lysine Metabolism,0.003137703,0.025960806,0.903799486,1
100003434,imidazole propionate,Amino Acid,Histidine Metabolism,0.195079375,0.027048004,5.50E-13,5.90E-10
100003470,pregnanediol-3-glucuronide,Lipid,Progestin Steroids,-0.08983083,0.030366637,0.003094332,1
100003473,alliin,Xenobiotics,Food Component/Plant,-0.033621878,0.026513925,0.204768031,1
100003594,phenylalanyltryptophan,Peptide,Dipeptide,0.079003206,0.027101169,0.003555499,1
100003641,valylglycine,Peptide,Dipeptide,0.047514869,0.027098572,0.079531891,1
100003674,prolylglycine,Peptide,Dipeptide,0.051727845,0.030230044,0.087055225,1
100003686,N-palmitoylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),-0.016810215,0.026061296,0.518910284,1
100003695,mannonate*,Xenobiotics,Food Component/Plant,0.358211119,0.027979044,1.58E-37,1.70E-34
100003892,lanthionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.068212424,0.028720321,0.017546199,1
100003901,2-stearoyl-GPE (18:0)*,Lipid,Lysophospholipid,-0.030151334,0.025488477,0.236833005,1
100003926,(R)-3-hydroxybutyrylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",0.145856682,0.027906807,1.73E-07,0.000185297
100004046,N-acetylcarnosine,Amino Acid,Histidine Metabolism,0.196730209,0.037693137,1.80E-07,0.000192755
100004054,margaroylcarnitine (C17)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",-0.116476079,0.026980947,1.58E-05,0.01697292
100004059,histidine betaine (hercynine)*,Xenobiotics,Food Component/Plant,-0.111676151,0.028145786,7.25E-05,0.077842621
100004083,glycohyocholate,Lipid,Secondary Bile Acid Metabolism,-0.15244199,0.0262221,6.12E-09,6.56E-06
100004088,retinal,Cofactors and Vitamins,Vitamin A Metabolism,0.075622477,0.027369293,0.005726558,1
100004089,2-hydroxydecanoate,Lipid,"Fatty Acid, Monohydroxy",-0.075245401,0.026093578,0.00393064,1
100004111,4-methylcatechol sulfate,Xenobiotics,Benzoate Metabolism,-0.073865598,0.025916181,0.004369547,1
100004112,3-methyl catechol sulfate (1),Xenobiotics,Benzoate Metabolism,0.025901102,0.02746478,0.345647097,1
100004182,3beta-hydroxy-5-cholenoate,Lipid,Secondary Bile Acid Metabolism,-0.187116442,0.026631947,2.13E-12,2.28E-09
100004208,guaiacol sulfate,Xenobiotics,Benzoate Metabolism,0.010305367,0.027849508,0.711354433,1
100004227,2-aminooctanoate,Lipid,"Fatty Acid, Amino",-0.145017235,0.026710481,5.66E-08,6.07E-05
100004284,dimethyl sulfone,Xenobiotics,Chemical,0.010708653,0.025850768,0.678691811,1
100004295,2-piperidinone,Xenobiotics,Food Component/Plant,0.027503857,0.025924306,0.288722014,1
100004318,indolin-2-one,Xenobiotics,Food Component/Plant,-0.020354401,0.026209379,0.437390346,1
100004322,2-aminophenol sulfate,Xenobiotics,Food Component/Plant,0.002457627,0.02637065,0.925748205,1
100004328,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",Lipid,Sphingomyelins,-0.111882668,0.027124137,3.71E-05,0.039807872
100004329,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",Lipid,Sphingomyelins,-0.110021155,0.026952744,4.46E-05,0.047908806
100004509,S-allylcysteine,Xenobiotics,Food Component/Plant,-0.031675836,0.026273017,0.227955802,1
100004523,N-delta-acetylornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.098728593,0.027326298,0.000302731,0.324830535
100004541,acisoga,Amino Acid,Polyamine Metabolism,0.150074196,0.027261006,3.69E-08,3.96E-05
100004542,2-aminoheptanoate,Lipid,"Fatty Acid, Amino",0.189232383,0.030611409,6.34E-10,6.80E-07
100004552,1-eicosapentaenoyl-GPE (20:5)*,Lipid,Lysophospholipid,-0.050983662,0.026874368,0.057813276,1
100004561,N-formylanthranilic acid,Amino Acid,Tryptophan Metabolism,0.006692953,0.026392384,0.79980914,1
100004575,"N2,N5-diacetylornithine",Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.012438978,0.02955879,0.673885341,1
100004634,3-methoxytyramine sulfate,Amino Acid,Tyrosine Metabolism,0.132303905,0.028183206,2.67E-06,0.002868768
100004635,methionine sulfone,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.064777463,0.026769426,0.015527758,1
100005350,1-linolenoyl-GPC (18:3)*,Lipid,Lysophospholipid,-0.044548337,0.026155412,0.088527499,1
100005351,1-eicosapentaenoyl-GPC (20:5)*,Lipid,Lysophospholipid,-0.073862443,0.026577452,0.005450314,1
100005352,1-eicosenoyl-GPC (20:1)*,Lipid,Lysophospholipid,-0.297618478,0.028554173,1.95E-25,2.09E-22
100005353,1-nonadecanoyl-GPC (19:0),Lipid,Lysophospholipid,-0.314816989,0.027967482,2.15E-29,2.31E-26
100005367,N-acetylalliin,Xenobiotics,Food Component/Plant,0.04442656,0.027097804,0.101111387,1
100005371,1-dihomo-linolenoyl-GPE (20:3n3 or 6)*,Lipid,Lysophospholipid,0.169660563,0.028438096,2.43E-09,2.61E-06
100005372,1-(1-enyl-oleoyl)-GPE (P-18:1)*,Lipid,Lysoplasmalogen,-0.054380766,0.027265659,0.046099805,1
100005373,fructosyllysine,Amino Acid,Lysine Metabolism,0.267886672,0.026778929,1.47E-23,1.58E-20
100005376,1-eicosenoyl-GPE (20:1)*,Lipid,Lysophospholipid,-0.038067381,0.026133949,0.145219744,1
100005384,O-sulfo-tyrosine,Xenobiotics,Chemical,0.141240694,0.027490175,2.78E-07,0.000298169
100005403,etiocholanolone glucuronide,Lipid,Androgenic Steroids,-0.029119771,0.026550036,0.272733903,1
100005418,17alpha-hydroxypregnanolone glucuronide,Lipid,Pregnenolone Steroids,0.150996964,0.032242162,2.82E-06,0.003030266
100005466,N-acetyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.108949819,0.02791796,9.52E-05,0.102154442
100005673,1-docosapentaenoyl-GPC (22:5n6)*,Lipid,Lysophospholipid,0.004818546,0.026477158,0.855591515,1
100005714,1-linolenoyl-GPE (18:3)*,Lipid,Lysophospholipid,0.081194991,0.027780242,0.003469434,1
100005717,1-palmitoyl-GPG (16:0)*,Lipid,Lysophospholipid,0.126088566,0.026913876,2.80E-06,0.003005573
100005834,9-hydroxystearate,Lipid,"Fatty Acid, Monohydroxy",-0.042039781,0.028042402,0.133834594,1
100005850,3-methylglutarylcarnitine (2),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.118980977,0.028264976,2.56E-05,0.027463867
100005864,methyl glucopyranoside (alpha + beta),Xenobiotics,Food Component/Plant,-0.224094325,0.028434841,3.25E-15,3.49E-12
100005946,2-keto-3-deoxy-gluconate,Xenobiotics,Food Component/Plant,0.228216234,0.030705254,1.07E-13,1.14E-10
100005972,alpha-CEHC sulfate,Cofactors and Vitamins,Tocopherol Metabolism,0.205010264,0.027788943,1.61E-13,1.73E-10
100005985,"sphingomyelin (d18:2/14:0, d18:1/14:1)*",Lipid,Sphingomyelins,-0.08513413,0.031535919,0.006942445,1
100005986,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Lipid,Sphingomyelins,-0.184244498,0.027163248,1.18E-11,1.26E-08
100005996,octadecenedioylcarnitine (C18:1-DC)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",0.03487581,0.02723452,0.200343446,1
100005998,octadecanedioylcarnitine (C18-DC)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",0.062094756,0.027308337,0.022975682,1
100006005,"5alpha-androstan-3alpha,17beta-diol monosulfate (2)",Lipid,Androgenic Steroids,0.124474262,0.045364514,0.006071985,1
100006051,myristoleoylcarnitine (C14:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",0.033852126,0.026994851,0.209834151,1
100006056,N-formylphenylalanine,Amino Acid,Tyrosine Metabolism,0.004911239,0.027432346,0.857913392,1
100006065,cyclo(pro-val),Peptide,Dipeptide,0.179978679,0.026725978,1.65E-11,1.77E-08
100006082,4-hydroxychlorothalonil,Xenobiotics,Chemical,-0.205408584,0.027347191,5.86E-14,6.29E-11
100006092,tyramine O-sulfate,Amino Acid,Tyrosine Metabolism,0.093290991,0.026363094,0.000402108,0.431461485
100006098,3-hydroxypyridine sulfate,Xenobiotics,Chemical,-0.032238292,0.027556595,0.242043673,1
100006105,4-methylguaiacol sulfate,Xenobiotics,Benzoate Metabolism,-0.04363746,0.025978481,0.093005167,1
100006108,phenylacetylcarnitine,Peptide,Acetylated Peptides,-0.020174026,0.027285399,0.459681908,1
100006115,arabonate/xylonate,Carbohydrate,Pentose Metabolism,0.083103367,0.028918452,0.004056758,1
100006116,methyl-4-hydroxybenzoate sulfate,Xenobiotics,Benzoate Metabolism,-0.063867916,0.026793129,0.017137596,1
100006121,1-dihomo-linolenylglycerol (20:3),Lipid,Monoacylglycerol,0.094694292,0.028101443,0.000752417,0.807343421
100006129,vanillactate,Amino Acid,Tyrosine Metabolism,0.134669235,0.029985022,7.08E-06,0.007598706
100006171,eugenol sulfate,Xenobiotics,Food Component/Plant,0.025350028,0.027238643,0.352027331,1
100006191,p-cresol glucuronide*,Amino Acid,Tyrosine Metabolism,-0.027256105,0.026079007,0.295960174,1
100006260,6-hydroxyindole sulfate,Xenobiotics,Chemical,0.057837943,0.026407808,0.02851094,1
100006290,"sphingomyelin (d18:1/20:0, d16:1/22:0)*",Lipid,Sphingomyelins,-0.074945429,0.026419207,0.004557126,1
100006292,"sphingomyelin (d18:1/20:1, d18:2/20:0)*",Lipid,Sphingomyelins,-0.155532948,0.027233868,1.12E-08,1.21E-05
100006293,"sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*",Lipid,Sphingomyelins,-0.060635713,0.028023095,0.030481512,1
100006294,behenoyl sphingomyelin (d18:1/22:0)*,Lipid,Sphingomyelins,-0.047694974,0.026256994,0.069298706,1
100006295,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",Lipid,Sphingomyelins,-0.212739938,0.027550481,1.15E-14,1.23E-11
100006296,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",Lipid,Sphingomyelins,-0.20403351,0.028795337,1.38E-12,1.49E-09
100006298,lignoceroyl sphingomyelin (d18:1/24:0),Lipid,Sphingomyelins,-0.121012433,0.026042383,3.37E-06,0.00361822
100006314,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",Lipid,Sphingomyelins,-0.283140324,0.027389122,4.76E-25,5.11E-22
100006361,dopamine 3-O-sulfate,Amino Acid,Tyrosine Metabolism,0.070940793,0.027191347,0.009082121,1
100006367,3-hydroxyhexanoate,Lipid,"Fatty Acid, Monohydroxy",0.07644596,0.026641132,0.004111588,1
100006370,3beta-hydroxy-5-cholestenoate,Lipid,Sterol,-0.200269751,0.026430909,3.53E-14,3.79E-11
100006374,"1,2,3-benzenetriol sulfate (2)",Xenobiotics,Chemical,0.047156386,0.02758695,0.087381887,1
100006375,3-methoxycatechol sulfate (1),Xenobiotics,Benzoate Metabolism,0.068420214,0.026777822,0.0106155,1
100006378,N-acetylkynurenine (2),Amino Acid,Tryptophan Metabolism,0.194035728,0.029536042,5.05E-11,5.42E-08
100006379,C-glycosyltryptophan,Amino Acid,Tryptophan Metabolism,0.277000895,0.028648483,4.09E-22,4.38E-19
100006430,arabitol/xylitol,Carbohydrate,Pentose Metabolism,0.124311599,0.026789466,3.48E-06,0.003732709
100006435,N-acetylglucosamine/N-acetylgalactosamine,Carbohydrate,Aminosugar Metabolism,0.2167886,0.030145888,6.42E-13,6.89E-10
100006438,citraconate/glutaconate,Energy,TCA Cycle,0.054411417,0.027855921,0.050782157,1
100006614,adipoylcarnitine (C6-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",0.125355273,0.027649968,5.80E-06,0.006220516
100006620,nonanoylcarnitine (C9),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",0.01462107,0.026333539,0.578739973,1
100006641,glycochenodeoxycholate 3-sulfate,Lipid,Primary Bile Acid Metabolism,0.06553719,0.025620698,0.010528266,1
100006642,glycodeoxycholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,-0.102861655,0.025278789,4.72E-05,0.050642624
100006679,phenol glucuronide,Amino Acid,Tyrosine Metabolism,0.083134811,0.026580776,0.001762224,1
100006726,linoleoyl ethanolamide,Lipid,Endocannabinoid,0.004503176,0.026300327,0.864049763,1
100008903,"1,2-dilinoleoyl-GPC (18:2/18:2)",Lipid,Phosphatidylcholine (PC),-0.229045406,0.026020489,1.34E-18,1.44E-15
100008904,1-stearoyl-2-oleoyl-GPC (18:0/18:1),Lipid,Phosphatidylcholine (PC),0.099052129,0.026223236,0.00015856,0.170134465
100008914,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Lipid,Phosphatidylcholine (PC),0.107823848,0.026725812,5.47E-05,0.05872664
100008915,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),Lipid,Phosphatidylcholine (PC),-0.038640347,0.027829887,0.16500071,1
100008916,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),Lipid,Phosphatidylcholine (PC),0.047797454,0.027622548,0.083562738,1
100008917,1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1),Lipid,Plasmalogen,-0.401058209,0.029023852,1.98E-43,2.12E-40
100008918,1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4),Lipid,Plasmalogen,-0.195827766,0.027155851,5.54E-13,5.95E-10
100008919,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),Lipid,Plasmalogen,-0.067738285,0.027333271,0.013203394,1
100008920,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",Lipid,Sphingomyelins,-0.245540003,0.027406093,3.27E-19,3.51E-16
100008921,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),Lipid,Phosphatidylcholine (PC),-0.177438995,0.02649647,2.13E-11,2.29E-08
100008928,2-hydroxybutyrate/2-hydroxyisobutyrate,Amino Acid,Glutathione Metabolism,0.221692944,0.027282102,4.44E-16,4.76E-13
100008930,oleate/vaccenate (18:1),Lipid,Long Chain Monounsaturated Fatty Acid,0.14258068,0.02839151,5.12E-07,0.00054884
100008934,2-hydroxylaurate,Lipid,"Fatty Acid, Monohydroxy",-0.005752949,0.025195272,0.819386247,1
100008939,isoleucylleucine/leucylisoleucine,Peptide,Dipeptide,-0.119624786,0.026538236,6.56E-06,0.007033839
100008952,1-palmitoleoylglycerol (16:1)*,Lipid,Monoacylglycerol,0.119459117,0.02747866,1.38E-05,0.014785683
100008954,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,Lipid,Dihydrosphingomyelins,-0.184833136,0.026927201,6.69E-12,7.18E-09
100008955,tricosanoyl sphingomyelin (d18:1/23:0)*,Lipid,Sphingomyelins,-0.125554668,0.026849718,2.92E-06,0.003135722
100008956,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",Lipid,Sphingomyelins,-0.279717093,0.028545049,1.14E-22,1.22E-19
100008957,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",Lipid,Sphingomyelins,-0.263628603,0.028151524,7.63E-21,8.19E-18
100008976,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,Lipid,Phosphatidylethanolamine (PE),0.206704538,0.02672278,1.03E-14,1.11E-11
100008977,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),Lipid,Phosphatidylethanolamine (PE),0.226128834,0.026827207,3.48E-17,3.74E-14
100008980,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,Lipid,Phosphatidylcholine (PC),-0.132736298,0.026504881,5.50E-07,0.000590151
100008984,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,Lipid,Phosphatidylcholine (PC),0.22887126,0.027070131,2.80E-17,3.00E-14
100008985,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*,Lipid,Phosphatidylcholine (PC),0.235843268,0.032382302,3.26E-13,3.50E-10
100008989,1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5)*,Lipid,Phosphatidylcholine (PC),-0.003872389,0.026613894,0.884314111,1
100008990,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,Lipid,Phosphatidylethanolamine (PE),0.189598764,0.02679195,1.48E-12,1.58E-09
100008991,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*,Lipid,Phosphatidylethanolamine (PE),0.172810997,0.028093347,7.68E-10,8.25E-07
100008992,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*,Lipid,Phosphatidylethanolamine (PE),0.268763061,0.028388574,2.87E-21,3.08E-18
100008993,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,Lipid,Phosphatidylinositol (PI),0.112790448,0.026453824,2.01E-05,0.021577373
100008994,1-stearoyl-2-linoleoyl-GPI (18:0/18:2),Lipid,Phosphatidylinositol (PI),-0.085444433,0.026063003,0.001044047,1
100008998,gamma-tocopherol/beta-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,0.093984045,0.026475056,0.000385364,0.413495567
100008999,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,Lipid,Plasmalogen,-0.07848639,0.028053935,0.005146848,1
100009000,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*,Lipid,Plasmalogen,-0.049148812,0.029369857,0.09423992,1
100009002,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,Lipid,Plasmalogen,-0.009982056,0.028631805,0.727363184,1
100009004,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*,Lipid,Plasmalogen,-0.140037683,0.029780274,2.57E-06,0.002759398
100009005,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,Lipid,Plasmalogen,-0.072410692,0.027095214,0.007529888,1
100009007,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,Lipid,Plasmalogen,-0.420068809,0.029149439,4.42E-47,4.74E-44
100009008,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*,Lipid,Plasmalogen,-0.186227369,0.028036576,3.09E-11,3.31E-08
100009009,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*,Lipid,Plasmalogen,-0.401580248,0.028168513,4.09E-46,4.39E-43
100009014,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,Lipid,Plasmalogen,-0.126090705,0.026955233,2.90E-06,0.003111642
100009015,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*,Lipid,Plasmalogen,-0.292356423,0.029817062,1.07E-22,1.15E-19
100009019,1-stearyl-2-arachidonoyl-GPC (O-18:0/20:4)*,Lipid,Plasmalogen,-0.098495946,0.027709056,0.000378485,0.406114548
100009020,1-palmityl-2-oleoyl-GPC (O-16:0/18:1)*,Lipid,Plasmalogen,-0.34764971,0.028363059,1.54E-34,1.65E-31
100009021,1-palmityl-2-arachidonoyl-GPC (O-16:0/20:4)*,Lipid,Plasmalogen,0.019393107,0.028136805,0.490670108,1
100009025,"sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",Lipid,Sphingomyelins,-0.146977287,0.027508913,9.15E-08,9.82E-05
100009026,behenoyl dihydrosphingomyelin (d18:0/22:0)*,Lipid,Dihydrosphingomyelins,0.210455687,0.02731367,1.31E-14,1.40E-11
100009027,"sphingomyelin (d18:0/18:0, d19:0/17:0)*",Lipid,Dihydrosphingomyelins,0.24427223,0.027049479,1.71E-19,1.83E-16
100009028,N-palmitoyl-sphinganine (d18:0/16:0),Lipid,Dihydroceramides,0.130496782,0.027230749,1.65E-06,0.001769532
100009030,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Lactosylceramides (LCER),-0.185776142,0.026920223,5.16E-12,5.54E-09
100009035,1-pentadecanoyl-2-linoleoyl-GPC (15:0/18:2)*,Lipid,Phosphatidylcholine (PC),-0.195614732,0.026540162,1.70E-13,1.82E-10
100009036,1-margaroyl-2-oleoyl-GPC (17:0/18:1)*,Lipid,Phosphatidylcholine (PC),-0.139891549,0.027215041,2.74E-07,0.000294435
100009037,1-margaroyl-2-linoleoyl-GPC (17:0/18:2)*,Lipid,Phosphatidylcholine (PC),-0.280726854,0.027535627,2.09E-24,2.24E-21
100009038,myristoyl dihydrosphingomyelin (d18:0/14:0)*,Lipid,Dihydrosphingomyelins,-0.047746327,0.028002579,0.088181565,1
100009042,5-hydroxyindole sulfate,Amino Acid,Tryptophan Metabolism,-0.006524288,0.026308946,0.804144134,1
100009051,1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*,Lipid,Phosphatidylcholine (PC),0.334322612,0.029727602,2.42E-29,2.59E-26
100009066,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,Lipid,Phosphatidylinositol (PI),0.060923204,0.026776432,0.022890655,1
100009067,1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*,Lipid,Phosphatidylinositol (PI),-0.01152062,0.028665765,0.687761492,1
100009069,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*,Lipid,Plasmalogen,-0.122026517,0.027989875,1.30E-05,0.013976989
100009078,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,Lipid,Phosphatidylethanolamine (PE),0.099062846,0.031560057,0.00169602,1
100009082,1-linoleoyl-GPA (18:2)*,Lipid,Lysophospholipid,-0.124728622,0.028306395,1.05E-05,0.011278771
100009122,1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*,Lipid,Phosphatidylcholine (PC),0.006993618,0.027793717,0.801330271,1
100009123,1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*,Lipid,Phosphatidylcholine (PC),-0.204286224,0.028179863,4.19E-13,4.49E-10
100009124,1-margaroyl-2-arachidonoyl-GPC (17:0/20:4)*,Lipid,Phosphatidylcholine (PC),-0.089444649,0.027371296,0.001083767,1
100009125,1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*,Lipid,Phosphatidylcholine (PC),-0.172751104,0.027137875,1.94E-10,2.09E-07
100009126,1-arachidoyl-2-arachidonoyl-GPC (20:0/20:4)*,Lipid,Phosphatidylcholine (PC),-0.13187548,0.025912145,3.59E-07,0.00038556
